,M
13162,0.00019599767007646252
13163,0.00016091221745171268
13164,0.00012519375602324372
13165,8.898394948235336e-05
13166,5.2426386026073394e-05
13167,1.566600904098096e-05
13168,-2.1151457490950133e-05
13169,-5.788008658748469e-05
13170,-9.43743265723446e-05
13171,-0.00013048957780073485
13172,-0.00016608276551984222
13173,-0.00020101290659509176
13174,-0.0002351416678561882
13175,-0.00026833391385338104
13176,-0.00030045824185370604
13177,-0.00033138750196115097
13178,-0.00036099930030060484
13179,-0.0003891764832742705
13180,-0.0004158076009767737
13181,-0.0004407873479330966
13182,-0.0004640169794194845
13183,-0.00048540470171869627
13184,-0.0005048660347702521
13185,-0.0005223241457805659
13186,-0.0005377101524768397
13187,-0.0005509633948085073
13188,-0.0005620316740232255
13189,-0.0005708714581764402
13190,-0.0005774480532646036
13191,-0.0005817357393105922
13192,-0.0005837178708663777
13193,-0.0005833869415411246
13194,-0.000580744612304855
13195,-0.0005758017034605381
13196,-0.0005685781503230963
13197,-0.0005591029227860173
13198,-0.000547413909100541
13199,-0.0005335577643330993
13200,-0.0005175897241077402
13201,-0.0004995733843762424
13202,-0.0004795804480951424
13203,-0.00045769043981742355
13204,-0.000433990389336059
13205,-0.0004085744856365593
13206,-0.00038154370253654465
13207,-0.00035300539749712575
13208,-0.0003230728852036376
13209,-0.0002918649876062305
13210,-0.0002595055622092
13211,-0.0002261230104804082
13212,-0.00019184976833275602
13213,-0.00015682178069854452
13214,-0.00012117796228217181
13215,-8.505964662970742e-05
13216,-4.861002570012442e-05
13217,-1.197358216062945e-05
13218,2.4704483343312117e-05
13219,6.127882767275571e-05
13220,9.760454115463603e-05
13221,0.000133537721732639
13222,0.0001689360450356441
13223,0.0002036593281046441
13224,0.00023757008454517914
13225,0.000270534068908908
13226,0.0003024208081455073
13227,0.00033310411802399994
13228,0.0003624626024782189
13229,0.00039038013390003463
13230,0.0004167463124816483
13231,0.00044145690278789865
13232,0.0004644142458348798
13233,0.00048552764504331344
13234,0.0005047137245432566
13235,0.0005218967584133417
13236,0.0005370089695555276
13237,0.000549990797025398
13238,0.000560791130763659
13239,0.0005693675128031601
13240,0.0005756863041611252
13241,0.000579722816758371
13242,0.0005814614098505589
13243,0.0005808955505928701
13244,0.0005780278385051045
13245,0.0005728699937451713
13246,0.0005654428092435152
13247,0.0005557760668940983
13248,0.000543908418138028
13249,0.0005298872294206136
13250,0.0005137683931391868
13251,0.0004956161048344306
13252,0.00047550260751635595
13253,0.0004535079041407508
13254,0.00042971943938135276
13255,0.00040423175196370345
13256,0.0003771460989424656
13257,0.0003485700534153971
13258,0.00031861707727306386
13259,0.00028740607067939125
13260,0.00025506090007432376
13261,0.00022170990656938619
13262,0.00018748539669031898
13263,0.00015252311748486014
13264,0.00011696171807954254
13265,8.094219982022186e-05
13266,4.460735717851087e-05
13267,8.101211639032236e-06
13268,-2.8431559186614452e-05
13269,-6.484619495747349e-05
13270,-0.00010099842623824047
13271,-0.00013674504610063461
13272,-0.00017194447742507405
13273,-0.00020645733365520595
13274,-0.00024014697078534662
13275,-0.00027288002839451984
13276,-0.00030452695758317503
13277,-0.0003349625337266941
13278,-0.0003640663520112137
13279,-0.0003917233037944139
13280,-0.00041782403190575903
13281,-0.0004422653630841778
13282,-0.00046495071584482287
13283,-0.0004857904821612633
13284,-0.0005047023814547336
13285,-0.0005216117854935608
13286,-0.0005364520129175533
13287,-0.0005491645922269154
13288,-0.0005596994921964455
13289,-0.0005680153188102835
13290,-0.0005740794779377451
13291,-0.0005778683031143286
13292,-0.0005793671479253139
13293,-0.0005785704426325409
13294,-0.0005754817148232984
13295,-0.0005701135740075539
13296,-0.0005624876602290741
13297,-0.000552634556898785
13298,-0.0005405936682031795
13299,-0.0005264130615772849
13300,-0.0005101492758724833
13301,-0.0004918670959853086
13302,-0.0004716392948438452
13303,-0.0004495463437811345
13304,-0.0004256760924460303
13305,-0.0004001234195273426
13306,-0.00037298985567601155
13307,-0.00034438318012815103
13308,-0.00031441699262818704
13309,-0.0002832102623527546
13310,-0.0002508868556290553
13311,-0.00021757504431751216
13312,-0.00018340699681548522
13313,-0.00014851825369623718
13314,-0.00011304719006797682
13315,-7.713446678217618e-05
13316,-4.092247266993663e-05
13317,-4.5547600159613344e-06
13318,3.182452448981124e-05
13319,6.807121106890043e-05
13320,0.00010404167817384415
13321,0.00013959342154764334
13322,0.00017458561876724133
13323,0.00020887968703607623
13324,0.00024233983201466956
13325,0.00027483358551777754
13326,0.0003062323299469347
13327,0.0003364118073840995
13328,0.00036525261132986915
13329,0.0003926406591415862
13330,0.0004184676433013638
13331,0.00044263145972870625
13332,0.00046503661144518235
13333,0.00048559458599416525
13334,0.0005042242051240617
13335,0.0005208519453548596
13336,0.0005354122281602144
13337,0.0005478476786212462
13338,0.0005581093515310064
13339,0.0005661569240598557
13340,0.0005719588542205485
13341,0.0005754925045146776
13342,0.0005767442302714127
13343,0.0005757094323357791
13344,0.0005723925739045738
13345,0.0005668071614449374
13346,0.0005589756897809645
13347,0.0005489295515674581
13348,0.0005367089115177233
13349,0.0005223625458883987
13350,0.0005059476478616465
13351,0.00048752959960248377
13352,0.00046718171189887714
13353,0.0004449849324216515
13354,0.0004210275237644448
13355,0.000395404712544641
13356,0.000368218310960349
13357,0.000339576312306493
13358,0.00030959246205818335
13359,0.00027838580622290747
13360,0.0002460802187564629
13361,0.00021280390991814893
13362,0.00017868891751492141
13363,0.00014387058305602037
13364,0.00010848701489306258
13365,7.267854047794422e-05
13366,3.658714990827727e-05
13367,3.559329687792247e-07
13368,-3.587148810080907e-05
13369,-7.195152786202846e-05
13370,-0.00010774120670223042
13371,-0.00014309871737322599
13372,-0.00017788398679751956
13373,-0.00021195923091875876
13374,-0.0002451895003966387
13375,-0.0002774432149864297
13376,-0.00030859268448649743
13377,-0.0003385146141920675
13378,-0.0003670905928536014
13379,-0.0003942075612095035
13380,-0.0004197582592384798
13381,-0.00044364165036392454
13382,-0.0004657633209305803
13383,-0.0004860358533757856
13384,-0.0005043791716196077
13385,-0.0005207208573096164
13386,-0.0005349964356711853
13387,-0.000547149629835208
13388,-0.0005571325826397038
13389,-0.0005649060450321058
13390,-0.0005704395303295636
13391,-0.0005737114337312222
13392,-0.0005747091166147169
13393,-0.0005734289552874909
13394,-0.0005698763540048853
13395,-0.0005640657222094167
13396,-0.0005560204160852011
13397,-0.0005457726446672291
13398,-0.0005333633408798853
13399,-0.0005188419980221248
13400,-0.0005022664723535616
13401,-0.0004837027525663572
13402,-0.0004632246970644622
13403,-0.00044091374009227465
13404,-0.0004168585678864011
13405,-0.00039115476613373626
13406,-0.00036390444014133865
13407,-0.0003352158092238783
13408,-0.00030520277692285604
13409,-0.0002739844787611801
13410,-0.00024168480933241645
13411,-0.00020843193059805616
13412,-0.00017435776334653424
13413,-0.00013959746383157453
13414,-0.00010428888766486917
13415,-6.857204309050315e-05
13416,-3.258853580929352e-05
13417,3.518992445709207e-06
13418,3.960742935762192e-05
13419,7.553375925507423e-05
13420,0.00011115562987506612
13421,0.00014633191641458704
13422,0.00018092328063333752
13423,0.0002147927227956514
13424,0.0002478061242626743
13425,0.00027983277858865024
13426,0.00031074590901514096
13427,0.00034042317031739844
13428,0.0003687471330143323
13429,0.0003956057480267187
13430,0.0004208927899449968
13431,0.0004445082771525831
13432,0.00046635886714381573
13433,0.00048635822547359015
13434,0.0005044273668795966
13435,0.0005204949672299695
13436,0.000534497645064585
13437,0.0005463802116181248
13438,0.0005560958883391265
13439,0.000563606491047239
13440,0.0005688825800041401
13441,0.0005719035753089334
13442,0.0005726578371638
13443,0.0005711427106991922
13444,0.0005673645351846766
13445,0.0005613386175946322
13446,0.0005530891706383855
13447,0.0005426492155063419
13448,0.0005300604497208794
13449,0.0005153730806231555
13450,0.0004986456251586673
13451,0.00047994467676100135
13452,0.000459344640261939
13453,0.0004369274358829954
13454,0.0004127821734867059
13455,0.00038700479838162083
13456,0.0003596977100901314
13457,0.00033096935559215573
13458,0.00030093379866256417
13459,0.000269710267011261
13460,0.00023742267902209687
13461,0.00020419915197337975
13462,0.0001701714936868809
13463,0.00013547467962578188
13464,0.00010024631751401687
13465,6.462610160048638e-05
13466,2.875525873477256e-05
13467,-7.224011553312188e-06
13468,-4.316910074656616e-05
13469,-7.893755657372918e-05
13470,-0.0001143876475422648
13471,-0.00014937892453280798
13472,-0.00018377277723159648
13473,-0.00021743298319465613
13474,-0.0002502262473703673
13475,-0.0002820227299432123
13476,-0.00031269656040743444
13477,-0.00034212633583786516
13478,-0.00037019560138222963
13479,-0.0003967933110759703
13480,-0.000421814267154723
13481,-0.0004451595361274069
13482,-0.0004667368399632922
13483,-0.0004864609208475352
13484,-0.0005042538780622211
13485,-0.0005200454756628169
13486,-0.0005337734197342284
13487,-0.0005453836041323156
13488,-0.0005548303237410977
13489,-0.0005620764544061619
13490,-0.0005670935988342737
13491,-0.0005698621978872986
13492,-0.0005703716068335117
13493,-0.000568620136259355
13494,-0.0005646150574845012
13495,-0.0005583725724635183
13496,-0.0005499177482990344
13497,-0.0005392844166302788
13498,-0.0005265150383011388
13499,-0.0005116605338490524
13500,-0.0004947800804906492
13501,-0.00047594087641426706
13502,-0.0004552178733179721
13503,-0.0004326934782566787
13504,-0.00040845722598528396
13505,-0.00038260542310032686
13506,-0.00035524076539389843
13507,-0.0003264719299405403
13508,-0.00029641314353686825
13509,-0.00026518372920805646
13510,-0.0002329076325810074
13511,-0.0001997129300050858
13512,-0.00016573132036945535
13513,-0.00013109760263754408
13514,-9.594914116788694e-05
13515,-6.042532094314083e-05
13516,-2.466699486746038e-05
13517,1.1184074675147962e-05
13518,4.698577778977418e-05
13519,8.259622033733526e-05
13520,0.00011787428626741017
13521,0.00015268019678813517
13522,0.0001868760641587113
13523,0.00022032643791027235
13524,0.00025289884132964185
13525,0.0002844642960837872
13526,0.0003148978329066475
13527,0.0003440789863251594
13528,0.00037189227146758964
13529,0.00039822764106653625
13530,0.00042298092084800076
13531,0.00044605422158451016
13532,0.0004673563261817643
13533,0.0004868030502695979
13534,0.0005043175748698408
13535,0.0005198307498292203
13536,0.0005332813668157953
13537,0.0005446164008044591
13538,0.0005537912190955152
13539,0.0005607697570458439
13540,0.0005655246598178589
13541,0.0005680373895913385
13542,0.0005682982978166715
13543,0.0005663066622291008
13544,0.0005620706884809216
13545,0.0005556074763909264
13546,0.000546942950950264
13547,0.0005361117583611201
13548,0.000523157127526845
13549,0.0005081306975468077
13550,0.0004910923119034339
13551,0.0004721097801629051
13552,0.0004512586081374481
13553,0.0004286216975838957
13554,0.0004042890166313465
13555,0.00037835724224973233
13556,0.0003509293761790158
13557,0.00032211433584518903
13558,0.0002920265218874359
13559,0.0002607853640142658
13560,0.00022851484698987104
13561,0.0001953430186340782
13562,0.00016140148178686776
13563,0.00012682487225298888
13564,9.17503247983473e-05
13565,5.6316929314708406e-05
13566,2.0665179311873675e-05
13567,-1.5063585079127431e-05
13568,-5.072773738195099e-05
13569,-8.618592610800534e-05
13570,-0.0001212976349248137
13571,-0.0001559237394369747
13572,-0.00018992705837561692
13573,-0.00022317289701159898
13574,-0.00025552958064073894
13575,-0.0002868689760260366
13576,-0.00031706699873668316
13577,-0.00034600410436969406
13578,-0.00037356576171266323
13579,-0.0003996429059753425
13580,-0.00042413237029428316
13581,-0.00044693729380560594
13582,-0.0004679675046707794
13583,-0.0004871398765408887
13584,-0.000504378657050856
13585,-0.0005196157670444034
13586,-0.0005327910693501718
13587,-0.0005438526060448299
13588,-0.0005527568032699461
13589,-0.0005594686427941556
13590,-0.0005639617996440819
13591,-0.000566218745266588
13592,-0.000566230815813463
13593,-0.0005639982452873051
13594,-0.0005595301634185291
13595,-0.0005528445582888713
13596,-0.0005439682038526346
13597,-0.0005329365526500104
13598,-0.0005197935941391494
13599,-0.0005045916792160652
13600,-0.0004873913116206099
13601,-0.0004682609070606708
13602,-0.0004472765210124609
13603,-0.00042452154628150416
13604,-0.00040008638152515984
13605,-0.00037406807205582666
13606,-0.0003465699243510733
13607,-0.00031770109580297014
13608,-0.0002875761613343646
13609,-0.00025631465860431887
13610,-0.0002240406136073934
13611,-0.00019088204854869116
13612,-0.0001569704739487847
13613,-0.0001224403669930473
13614,-8.742863819360642e-05
13615,-5.207408848035864e-05
13616,-1.651685887379484e-05
13617,1.9102125078869057e-05
13618,5.464171190200787e-05
13619,8.996108360888608e-05
13620,0.00012492031372255568
13621,0.00015938092168684098
13622,0.00019320642147363482
13623,0.00022626286221038834
13624,0.00025841935868756475
13625,0.0002895486096452516
13626,0.0003195274017853103
13627,0.00034823709751520646
13628,0.0003755641044915063
13629,0.00040140032510495863
13630,0.00042564358412843824
13631,0.0004481980328357796
13632,0.0004689745279947207
13633,0.000487890984231798
13634,0.0005048726983799939
13635,0.0005198526445253798
13636,0.0005327717385880512
13637,0.0005435790713928288
13638,0.0005522321093100788
13639,0.0005586968616761313
13640,0.0005629480143340604
13641,0.0005649690287706058
13642,0.0005647522064594887
